"","gene_id","entrezgene","ensembl_gene_id","transcript_id.transcript_id_TCGA.BH.A0B6.01A.11R.A19W.07","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ODZ4|26011","TENM4",26011,"ENSG00000149256","uc001ozk.3,uc001ozl.3,uc009yvb.1,uc009yvc.2",0.363594006581278,3.81844219574619,1.55837936549426,0.121304297814926,0.161876553446266,-6.34381066357386
"RNASEN|29102","DROSHA",29102,"ENSG00000113360","uc003jhg.2,uc003jhh.2,uc003jhi.2,uc010iui.1",0.152104677104732,6.16055936693543,1.736350711349,0.0846072757386604,0.116774850855329,-6.34473843130208
"ZNF674|641339","ZNF674",641339,"ENSG00000251192","uc004dgr.2,uc010nhm.2,uc011mlg.1",-0.119036265238544,1.9242293564439,-1.33433371499847,0.184167992971029,0.234286496218441,-6.34515260465787
"GGT1|2678","GGT1",2678,"ENSG00000100031","uc003aan.1,uc003aas.1,uc003aat.1,uc003aau.1,uc003aav.1,uc003aaw.1,uc003aax.1,uc003aay.1",0.514008380564367,3.27842835852314,1.46738647855247,0.144417773448372,0.188968391564579,-6.34522714527054
"GPR89B|51463","GPR89A",51463,"ENSG00000117262","uc001epv.3,uc001epw.3,uc001epx.3,uc010ozs.1,uc010ozt.1,uc010ozu.1,uc010ozv.1",0.286272864574797,0.21263726872062,1.12010864407119,0.264503208020266,0.322999299239049,-6.3462263456743
"STAP1|26228","STAP1",26228,"ENSG00000035720","uc003hde.3,uc003hdf.2",0.42150184270836,-1.19314547462968,0.968151222637238,0.334566884988271,0.396650962720401,-6.34672310725755
"SCARNA2|677766","SCARNA2",677766,"ENSG00000270066","uc001dwo.1",0.216944544517862,-2.97451242756434,0.78276143928854,0.435032613153662,0.49765005765108,-6.34724195450593
"GJB3|2707","GJB3",2707,"ENSG00000188910","uc001bxx.2,uc001bxy.2,uc001bxz.3",-0.4799451168165,-0.452925691623632,-1.08817675585115,0.278306751035025,0.33816786810467,-6.34857107328879
"TBC1D19|55296","TBC1D19",55296,"ENSG00000109680","uc003gsf.3,uc010iew.2,uc011bxu.1",-0.152993738375807,2.5949734160752,-1.42295188985996,0.156879311243311,0.203535883865372,-6.34916115012594
"C10orf114|399726","CASC10",399726,"ENSG00000204682","uc001iqn.3",-0.257818357262501,-0.0948186381926219,-1.11437468228182,0.266946121642652,0.325739837603992,-6.34940655967504
"SPAG6|9576","SPAG6",9576,"ENSG00000077327","uc001iri.2,uc001irj.2,uc009xkh.2,uc010qct.1",-0.672359876047312,-1.25249279052302,-1.01628355425479,0.311172383394465,0.372879179399814,-6.34954137844367
"ECE1|1889","ECE1",1889,"ENSG00000117298","uc001bei.2,uc001bej.2,uc001bek.2,uc001bem.2,uc009vqa.1,uc010odl.1",-0.221151470344088,8.21693365241088,-1.72714094658339,0.0862532226509981,0.118766616171717,-6.34956312560706
"FAM100B|283991","UBALD2",283991,"ENSG00000185262","uc010wsy.1",0.216328166478471,4.81905808783412,1.66567810671761,0.0979177433139185,0.133449454143186,-6.3496603552643
"GALK2|2585","GALK2",2585,"ENSG00000156958","uc001zxi.1,uc001zxj.1,uc001zxk.2,uc010ufb.1,uc010ufc.1",-0.13392369234976,4.02724233324891,-1.60789339666058,0.110014847247748,0.148199129480656,-6.34986970814463
"USP32|84669","USP6",84669,"ENSG00000129204","uc002iyn.1,uc002iyo.1,uc010wov.1",0.230801316599316,6.12027576572236,1.7309205831454,0.0855746006831365,0.117960985756272,-6.35054369430882
"CNGA4|1262","CNGA4",1262,"ENSG00000132259","uc001mcn.2,uc001mco.2,uc010raa.1",-0.241256722729783,-2.25151596195525,-0.885123328826978,0.377542785786065,0.440811653740956,-6.35099285629132
"ECH1|1891","ECH1",1891,"ENSG00000104823","uc002ojh.2,uc002oji.2,uc010xuk.1",-0.217290947757089,6.94427413119192,-1.74017352272283,0.0839316538173848,0.115959508906304,-6.35151365024132
"TCAM1P|146771","TCAM1P",146771,"ENSG00000240280","uc002jcf.2",0.407356876206755,-2.88340317314793,0.776668210121962,0.438608651969709,0.501258294903549,-6.35170240274335
"FCRL3|115352","FCRL3",115352,"ENSG00000160856","uc001fqx.3,uc001fqy.3,uc001fqz.3,uc001fra.2,uc001frb.2,uc001frc.1,uc009wsn.2,uc009wso.2",0.484436461744832,-1.10675622727745,0.968723688808857,0.334282075923976,0.396427976902319,-6.35190637888532
"RBP5|83758","RBP5",83758,"ENSG00000139194","uc001qsq.2",0.441398371966732,1.78749188881323,1.27388327977248,0.204725123334043,0.257687434730965,-6.3526122740576
"CCDC61|729440","CCDC61",729440,"ENSG00000104983","uc002pdw.2",0.201967766759753,2.61876047914627,1.39836735301983,0.164119251802987,0.21175594318103,-6.35272639451323
"CTNND1|1500","CTNND1",1500,"ENSG00000198561","uc001nlf.1,uc001nlh.1,uc001nli.3,uc001nlj.3,uc001nlk.3,uc001nll.3,uc001nlm.3,uc001nln.3,uc001nlo.3,uc001nlp.3,uc001nlq.3,uc001nlr.3,uc001nls.3,uc001nlt.3,uc001nlu.3,uc001nlv.3,uc001nlw.3,uc001nlx.3,uc001nly.3,uc001nlz.3,uc001nma.3,uc001nmb.3,uc001nmc.3,uc001nmd.3,uc001nme.3,uc001nmf.3,uc001nmg.3,uc001nmh.3,uc001nmi.3,uc009ymn.2",-0.154280494276285,8.76135219571616,-1.71646146721927,0.0881944530117936,0.121195294440515,-6.35279209747161
"ZNF445|353274","ZNF445",353274,"ENSG00000185219","uc003cnf.2,uc011azv.1,uc011azw.1",-0.146721857605134,5.14451104317466,-1.6981697118002,0.0916019536131191,0.125520095915536,-6.353163215152
"PGBD3|267004","PGBD3",267004,"ENSG00000243251","uc001jht.2,uc001jhu.2,uc009xoe.2",-0.141704527322536,2.48475318503584,-1.4039263920723,0.162460305489531,0.209846694626171,-6.35352089291424
"TTLL6|284076","TTLL6",284076,"ENSG00000170703","uc002iob.2,uc002ioc.2,uc002iod.2,uc010dbi.2,uc010wlo.1",-0.281251310301771,-3.71783068470802,-0.71543783614376,0.475478959755484,0.537808891005341,-6.35358139619112
"C1orf228|339541","C1orf228",339541,"ENSG00000198520","uc001cmf.2",0.281832526875939,-0.990327019818828,0.988320048030829,0.324627922491943,0.386488755361867,-6.35366025463868
"NEBL|10529","NEBL",10529,"ENSG00000078114","uc001iqi.2,uc001iqj.2,uc001iqk.2,uc001iql.1",0.302292067138288,7.11021324449986,1.73910696015444,0.0841197067198077,0.11618015770552,-6.35369996886643
"CACNA2D3|55799","CACNA2D3",55799,"ENSG00000157445","uc003dhf.2,uc003dhg.1,uc003dhh.1,uc003dhi.2,uc010hmv.1,uc011beu.1",-0.302013434885164,-1.0318807131539,-1.01683190074093,0.310912298314613,0.372649233701547,-6.35385381285437
"TGS1|96764","TGS1",96764,"ENSG00000137574","uc003xsj.3,uc010lyh.2",0.175047999422341,5.0756622319723,1.68331553659595,0.0944470641334413,0.129030430783636,-6.35388151763524
"CCDC62|84660","CCDC62",84660,"ENSG00000130783","uc001udc.2,uc001ude.2,uc001udf.2,uc010tah.1",-0.179118072662665,-2.3164199901927,-0.870815836084437,0.385281610411991,0.448822960772574,-6.3541912288739
"TAPT1|202018","TAPT1",202018,"ENSG00000169762","uc003gow.3,uc010ied.1,uc011bxd.1,uc011bxe.1",-0.200943063380454,5.35071208297166,-1.70872982990634,0.0896219398147831,0.12299592260507,-6.35515126236165
"WDR66|144406","WDR66",144406,"ENSG00000158023","uc009zxk.2",0.373509658224782,1.55066170408276,1.2489844142724,0.213665844686302,0.267719188152495,-6.35581385123921
"ZFR|51663","ZFR",51663,"ENSG00000056097","uc003jhr.1,uc010ium.1,uc010iun.1,uc011cny.1",-0.149353481991745,6.98092540375847,-1.73755428975453,0.0843940843354425,0.11653326789355,-6.35605079578027
"USP16|10600","USP16",10600,"ENSG00000156256","uc002ymw.2,uc002ymx.2,uc002ymy.2,uc011acm.1,uc011acn.1,uc011aco.1",-0.147131509972468,5.94569271782063,-1.72820935136356,0.0860609501277692,0.11856161482308,-6.35615384010793
"FXYD7|53822","FXYD7",53822,"ENSG00000221946","uc002nye.1,uc002nyf.1,uc010xsp.1",-0.249246131694726,-3.24452287690982,-0.766069736523033,0.444869254162187,0.50735210801634,-6.35646639518593
"KRT6A|3853","KRT6A",3853,"ENSG00000205420","uc001sam.2",-0.693567486332044,-0.430558224007929,-1.09083659840209,0.277138382601128,0.336873036580625,-6.35690889773267
"ZNF773|374928","ZNF773",374928,"ENSG00000152439","uc002qox.2,uc002qoy.2,uc002qoz.2",-0.214749089704392,2.98781295250641,-1.47468800918846,0.142445487312377,0.186715544814832,-6.35721101088036
"GCSH|2653","GCSH",2653,"ENSG00000140905","uc002fgd.2,uc002fge.2",-0.291230569832601,-0.385119173967415,-1.08042572033554,0.281730783925487,0.3419482099411,-6.35731933946671
"RAB43|339122","RAB43",339122,"ENSG00000172780","uc003eln.1,uc003elo.1,uc010hsy.1",0.214841071330826,3.59095249251801,1.52585187813263,0.129206046633991,0.171347996159008,-6.35919141514799
"EVPLL|645027","EVPLL",645027,"ENSG00000214860","uc002gte.2",0.311699622025677,-2.88631513912269,0.769814287031734,0.442651456869876,0.505244585666278,-6.36003592702216
"CSPG4|1464","CSPG4",1464,"ENSG00000173546","uc002baw.2",-0.384571833897621,5.04602022791922,-1.69441810495631,0.0923138705093308,0.126389977712541,-6.36088040503972
